"","code","X.x","away.pace","away.efg","away.tov","away.orb","away.ftprb","away.ortg","home.pace","home.efg","home.tov","home.orb","home.ftprb","home.ortg","X.y","start_time","away_team","home_team","away_team_score","home_team_score","home_team_abbv","home_city","home_state","index_team","season_end_year","lat","lng","timezone","Prev_lat","Prev_lng","Prev_timezone","Dist_Km","Dist_Mi","index.pace","index.efg","index.tov","index.orb","index.ftprb","index.ortg","index.points","opponent_team","home","date","v_minus3","v_minus7","v_minus14"
"4700","201803170POR",7613,92.9,0.45,11.9,16.7,0.188,93.7,92.9,0.483,10.4,20.5,0.184,107.7,1551,"2018-03-17 22:00:00+00:00","DETROIT_PISTONS","PORTLAND_TRAIL_BLAZERS",87,100,"POR","Portland","Oregon","DETROIT_PISTONS",2018,45.5371,-122.65,"America/Los_Angeles",39.7621,-104.8759,"America/Denver",1584.71482218634,990.446763866461,92.9,0.45,11.9,16.7,0.188,93.7,87,"PORTLAND_TRAIL_BLAZERS","away",2018-03-17,2193.57991077621,4586.48647165724,6833.0617182895
"4701","201803170SAS",7610,90.5,0.525,15.1,27,0.198,111.6,90.5,0.542,4.7,36.8,0.135,129.3,3136,"2018-03-17 20:30:00+00:00","MINNESOTA_TIMBERWOLVES","SAN_ANTONIO_SPURS",101,117,"SAS","San Antonio","Texas","MINNESOTA_TIMBERWOLVES",2018,29.4658,-98.5254,"America/Chicago",38.9047,-77.0163,"America/New_York",2231.6227071379,1394.76419196119,90.5,0.525,15.1,27,0.198,111.6,101,"SAN_ANTONIO_SPURS","away",2018-03-17,2231.6227071379,3731.58039074032,5317.9235413556
"4702","201803170SAS",7610,90.5,0.525,15.1,27,0.198,111.6,90.5,0.542,4.7,36.8,0.135,129.3,4671,"2018-03-17 20:30:00+00:00","MINNESOTA_TIMBERWOLVES","SAN_ANTONIO_SPURS",101,117,"SAS","San Antonio","Texas","SAN_ANTONIO_SPURS",2018,29.4658,-98.5254,"America/Chicago",29.4658,-98.5254,"America/Chicago",0,0,90.5,0.542,4.7,36.8,0.135,129.3,117,"MINNESOTA_TIMBERWOLVES","home",2018-03-17,0,3200.18050309044,5590.4730864179
"4703","201803170UTA",7611,98,0.512,12.4,7,0.105,99,98,0.486,14.2,21.1,0.419,105.2,4492,"2018-03-17 21:00:00+00:00","SACRAMENTO_KINGS","UTAH_JAZZ",97,103,"UTA","Salt Lake City","Utah","SACRAMENTO_KINGS",2018,40.7774,-111.93,"America/Denver",37.7562,-122.443,"America/Los_Angeles",964.606534457634,602.879084036021,98,0.512,12.4,7,0.105,99,97,"UTAH_JAZZ","away",2018-03-17,3236.8698708299,5476.29886761582,5476.29886761582
"4704","201803170UTA",7611,98,0.512,12.4,7,0.105,99,98,0.486,14.2,21.1,0.419,105.2,5035,"2018-03-17 21:00:00+00:00","SACRAMENTO_KINGS","UTAH_JAZZ",97,103,"UTA","Salt Lake City","Utah","UTAH_JAZZ",2018,40.7774,-111.93,"America/Denver",40.7774,-111.93,"America/Denver",0,0,98,0.486,14.2,21.1,0.419,105.2,103,"SACRAMENTO_KINGS","home",2018-03-17,0,2872.22878760074,7378.46796932129
"4705","201803170WAS",7605,92.9,0.523,13.9,23.8,0.14,109.8,92.9,0.608,14.3,17.6,0.257,117.3,2114,"2018-03-17 19:00:00+00:00","INDIANA_PACERS","WASHINGTON_WIZARDS",102,109,"WAS","Washington","District of Columbia","INDIANA_PACERS",2018,38.9047,-77.0163,"America/New_York",39.7771,-86.1458,"America/Indiana/Indianapolis",790.723705396783,494.202315872989,92.9,0.523,13.9,23.8,0.14,109.8,102,"WASHINGTON_WIZARDS","away",2018-03-17,1729.94878810209,3447.6203964181,5266.24093679321
"4706","201803170WAS",7605,92.9,0.523,13.9,23.8,0.14,109.8,92.9,0.608,14.3,17.6,0.257,117.3,5223,"2018-03-17 19:00:00+00:00","INDIANA_PACERS","WASHINGTON_WIZARDS",102,109,"WAS","Washington","District of Columbia","WASHINGTON_WIZARDS",2018,38.9047,-77.0163,"America/New_York",42.3188,-71.0846,"America/New_York",628.088693461527,392.555433413454,92.9,0.608,14.3,17.6,0.257,117.3,109,"INDIANA_PACERS","home",2018-03-17,1256.17738692305,3830.1631882633,5365.52177458128
"4707","201803180LAC",7617,100.8,0.576,11.4,21.1,0.174,121.1,100.8,0.5,7.3,17,0.225,108.2,2291,"2018-03-18 22:30:00+00:00","PORTLAND_TRAIL_BLAZERS","LOS_ANGELES_CLIPPERS",122,109,"LAC","Los Angeles","California","LOS_ANGELES_CLIPPERS",2018,34.1139,-118.4068,"America/Los_Angeles",35.4676,-97.5137,"America/Chicago",1910.27344961192,1193.92090600745,100.8,0.5,7.3,17,0.225,108.2,109,"PORTLAND_TRAIL_BLAZERS","home",2018-03-18,4080.17086670088,6889.16423768651,6889.16423768651
"4708","201803180LAC",7617,100.8,0.576,11.4,21.1,0.174,121.1,100.8,0.5,7.3,17,0.225,108.2,4323,"2018-03-18 22:30:00+00:00","PORTLAND_TRAIL_BLAZERS","LOS_ANGELES_CLIPPERS",122,109,"LAC","Los Angeles","California","PORTLAND_TRAIL_BLAZERS",2018,34.1139,-118.4068,"America/Los_Angeles",45.5371,-122.65,"America/Los_Angeles",1320.3584705314,825.224044082125,100.8,0.576,11.4,21.1,0.174,121.1,122,"LOS_ANGELES_CLIPPERS","away",2018-03-18,1320.3584705314,1320.3584705314,3961.0754115942
"4709","201803180MIN",7616,93.7,0.654,10.5,22.9,0.346,137.6,93.7,0.581,11,35.9,0.233,128,1929,"2018-03-18 19:00:00+00:00","HOUSTON_ROCKETS","MINNESOTA_TIMBERWOLVES",129,120,"MIN","Minneapolis","Minnesota","HOUSTON_ROCKETS",2018,44.9635,-93.2678,"America/Chicago",30.0687,-89.9288,"America/Chicago",1681.79795495389,1051.12372184618,93.7,0.654,10.5,22.9,0.346,137.6,129,"MINNESOTA_TIMBERWOLVES","away",2018-03-18,2209.01027301283,4501.2011300674,7037.13257357466
"4710","201803180MIN",7616,93.7,0.654,10.5,22.9,0.346,137.6,93.7,0.581,11,35.9,0.233,128,3137,"2018-03-18 19:00:00+00:00","HOUSTON_ROCKETS","MINNESOTA_TIMBERWOLVES",129,120,"MIN","Minneapolis","Minnesota","MINNESOTA_TIMBERWOLVES",2018,44.9635,-93.2678,"America/Chicago",29.4658,-98.5254,"America/Chicago",1784.01943968762,1115.01214980476,93.7,0.581,11,35.9,0.233,128,120,"HOUSTON_ROCKETS","home",2018-03-18,4015.64214682552,5515.59983042794,7101.94298104322
"4711","201803180NOP",7615,96.5,0.454,11.1,18.8,0.115,92.2,96.5,0.537,9.7,12.5,0.244,111.9,339,"2018-03-18 18:00:00+00:00","BOSTON_CELTICS","NEW_ORLEANS_PELICANS",89,108,"NOP","New Orleans","Louisiana","BOSTON_CELTICS",2018,30.0687,-89.9288,"America/Chicago",28.4772,-81.3369,"America/New_York",851.722794010643,532.326746256652,96.5,0.454,11.1,18.8,0.115,92.2,89,"NEW_ORLEANS_PELICANS","away",2018-03-18,2646.45066602165,4449.71480514113,6526.59205301807
"4712","201803180NOP",7615,96.5,0.454,11.1,18.8,0.115,92.2,96.5,0.537,9.7,12.5,0.244,111.9,3305,"2018-03-18 18:00:00+00:00","BOSTON_CELTICS","NEW_ORLEANS_PELICANS",89,108,"NOP","New Orleans","Louisiana","NEW_ORLEANS_PELICANS",2018,30.0687,-89.9288,"America/Chicago",30.0687,-89.9288,"America/Chicago",0,0,96.5,0.537,9.7,12.5,0.244,111.9,108,"BOSTON_CELTICS","home",2018-03-18,1664.54317570009,1664.54317570009,7675.25914519218
"4713","201803180TOR",7614,101.5,0.614,14.2,37.8,0.273,130.1,101.5,0.66,17.3,24.2,0.222,123.2,4850,"2018-03-18 13:00:00+00:00","OKLAHOMA_CITY_THUNDER","TORONTO_RAPTORS",132,125,"TOR","Toronto","Canada","TORONTO_RAPTORS",2018,43.6532,-79.3832,"Canada/Toronto",43.6532,-79.3832,"Canada/Toronto",0,0,101.5,0.66,17.3,24.2,0.222,123.2,125,"OKLAHOMA_CITY_THUNDER","home",2018-03-18,1746.61007322562,2309.78065657551,3540.8818136504
"4714","201803180TOR",7614,101.5,0.614,14.2,37.8,0.273,130.1,101.5,0.66,17.3,24.2,0.222,123.2,3649,"2018-03-18 13:00:00+00:00","OKLAHOMA_CITY_THUNDER","TORONTO_RAPTORS",132,125,"TOR","Toronto","Canada","OKLAHOMA_CITY_THUNDER",2018,43.6532,-79.3832,"Canada/Toronto",35.4676,-97.5137,"America/Chicago",1795.38895849874,1122.11809906171,101.5,0.614,14.2,37.8,0.273,130.1,132,"TORONTO_RAPTORS","away",2018-03-18,3007.35676616955,4219.32457384036,6607.323601363
"4715","201803190BRK",7621,100.9,0.58,14.2,25.6,0.148,114,100.9,0.611,19.7,22.5,0.417,116.9,523,"2018-03-19 19:30:00+00:00","MEMPHIS_GRIZZLIES","BROOKLYN_NETS",115,118,"BRK","Brooklyn","New York","BROOKLYN_NETS",2018,40.6501,-73.9496,"America/New_York",40.6501,-73.9496,"America/New_York",0,0,100.9,0.611,19.7,22.5,0.417,116.9,118,"MEMPHIS_GRIZZLIES","home",2018-03-19,246.417751643042,246.417751643042,5345.11435793861
"4716","201803190BRK",7621,100.9,0.58,14.2,25.6,0.148,114,100.9,0.611,19.7,22.5,0.417,116.9,2626,"2018-03-19 19:30:00+00:00","MEMPHIS_GRIZZLIES","BROOKLYN_NETS",115,118,"BRK","Brooklyn","New York","MEMPHIS_GRIZZLIES",2018,40.6501,-73.9496,"America/New_York",35.1046,-89.9773,"America/Chicago",1532.94095989931,958.08809993707,100.9,0.58,14.2,25.6,0.148,114,115,"BROOKLYN_NETS","away",2018-03-19,1532.94095989931,2209.62557598016,7020.72424963386
"4717","201803190CLE",7618,98.2,0.557,13.4,21.1,0.216,119.1,98.2,0.58,11.6,33.3,0.264,126.3,1038,"2018-03-19 19:00:00+00:00","MILWAUKEE_BUCKS","CLEVELAND_CAVALIERS",117,124,"CLE","Cleveland","Ohio","CLEVELAND_CAVALIERS",2018,41.4767,-81.6805,"America/New_York",41.8373,-87.6862,"America/Chicago",500.445925245787,312.778703278617,98.2,0.58,11.6,33.3,0.264,126.3,124,"MILWAUKEE_BUCKS","home",2018-03-19,3318.97199715925,5511.62242111842,8827.35513244934
"4718","201803190CLE",7618,98.2,0.557,13.4,21.1,0.216,119.1,98.2,0.58,11.6,33.3,0.264,126.3,2965,"2018-03-19 19:00:00+00:00","MILWAUKEE_BUCKS","CLEVELAND_CAVALIERS",117,124,"CLE","Cleveland","Ohio","MILWAUKEE_BUCKS",2018,41.4767,-81.6805,"America/New_York",43.0642,-87.9673,"America/Chicago",546.412963279294,341.508102049558,98.2,0.557,13.4,21.1,0.216,119.1,117,"CLEVELAND_CAVALIERS","away",2018-03-19,2273.72870824186,4274.6496073103,5066.2111229083
"4719","201803190IND",7619,92,0.488,11.9,28.6,0.186,108.7,92,0.529,5.9,21.4,0.207,119.5,2456,"2018-03-19 19:00:00+00:00","LOS_ANGELES_LAKERS","INDIANA_PACERS",100,110,"IND","Indianapolis","Indiana","LOS_ANGELES_LAKERS",2018,39.7771,-86.1458,"America/Indiana/Indianapolis",34.1139,-118.4068,"America/Los_Angeles",2918.59298512948,1824.12061570593,92,0.488,11.9,28.6,0.186,108.7,100,"INDIANA_PACERS","away",2018-03-19,3462.6039351091,4006.61488508872,8661.13765533346
"4720","201803190IND",7619,92,0.488,11.9,28.6,0.186,108.7,92,0.529,5.9,21.4,0.207,119.5,2115,"2018-03-19 19:00:00+00:00","LOS_ANGELES_LAKERS","INDIANA_PACERS",100,110,"IND","Indianapolis","Indiana","INDIANA_PACERS",2018,39.7771,-86.1458,"America/Indiana/Indianapolis",38.9047,-77.0163,"America/New_York",790.723705396783,494.202315872989,92,0.529,5.9,21.4,0.207,119.5,110,"LOS_ANGELES_LAKERS","home",2018-03-19,1581.44741079357,2945.96203961925,5029.06780721166
"4721","201803190MIA",7622,95.5,0.55,10.1,22,0.31,122.2,95.5,0.647,8.8,16.7,0.167,129.2,2791,"2018-03-19 19:30:00+00:00","DENVER_NUGGETS","MIAMI_HEAT",141,149,"MIA","Key Biscayne","Florida","MIAMI_HEAT",2018,25.6908,-80.1653,"America/New_York",34.1139,-118.4068,"America/Los_Angeles",3779.7923227785,2362.37020173656,95.5,0.647,8.8,16.7,0.167,129.2,149,"DENVER_NUGGETS","home",2018-03-19,4345.69046489587,9486.25964349303,12483.3501345643
"4722","201803190MIA",7622,95.5,0.55,10.1,22,0.31,122.2,95.5,0.647,8.8,16.7,0.167,129.2,1389,"2018-03-19 19:30:00+00:00","DENVER_NUGGETS","MIAMI_HEAT",141,149,"MIA","Key Biscayne","Florida","DENVER_NUGGETS",2018,25.6908,-80.1653,"America/New_York",35.1046,-89.9773,"America/Chicago",1405.95470203373,878.721688771081,95.5,0.55,10.1,22,0.31,122.2,141,"MIAMI_HEAT","away",2018-03-19,2817.49753980245,5526.7796385853,8233.7533202823
"4723","201803190NYK",7623,101.1,0.375,9.4,23.3,0.25,91,101.1,0.505,13.4,30.6,0.135,108.9,3479,"2018-03-19 19:30:00+00:00","CHICAGO_BULLS","NEW_YORK_KNICKS",92,110,"NYK","Manhattan","New York","NEW_YORK_KNICKS",2018,40.7834,-73.9662,"America/New_York",40.7834,-73.9662,"America/New_York",0,0,101.1,0.505,13.4,30.6,0.135,108.9,110,"CHICAGO_BULLS","home",2018-03-19,0,0,4717.54684995318
"4724","201803190NYK",7623,101.1,0.375,9.4,23.3,0.25,91,101.1,0.505,13.4,30.6,0.135,108.9,856,"2018-03-19 19:30:00+00:00","CHICAGO_BULLS","NEW_YORK_KNICKS",92,110,"NYK","Manhattan","New York","CHICAGO_BULLS",2018,40.7834,-73.9662,"America/New_York",41.8373,-87.6862,"America/Chicago",1150.67515619624,719.171972622651,101.1,0.375,9.4,23.3,0.25,91,92,"NEW_YORK_KNICKS","away",2018-03-19,1925.34492968935,3642.34126729346,4990.73713953314
"4725","201803190PHI",7620,95.4,0.417,8.5,12.2,0.286,98.5,95.4,0.548,13.5,34,0.065,113.2,3980,"2018-03-19 19:00:00+00:00","CHARLOTTE_HORNETS","PHILADELPHIA_76ERS",94,108,"PHI","Philadelphia","Pennsylvania","PHILADELPHIA_76ERS",2018,40.0077,-75.1339,"America/New_York",40.0077,-75.1339,"America/New_York",0,0,95.4,0.548,13.5,34,0.065,113.2,108,"CHARLOTTE_HORNETS","home",2018-03-19,131.216030828183,385.640937477886,4273.41213490009
"4726","201803190PHI",7620,95.4,0.417,8.5,12.2,0.286,98.5,95.4,0.548,13.5,34,0.065,113.2,687,"2018-03-19 19:00:00+00:00","CHARLOTTE_HORNETS","PHILADELPHIA_76ERS",94,108,"PHI","Philadelphia","Pennsylvania","CHARLOTTE_HORNETS",2018,40.0077,-75.1339,"America/New_York",40.7834,-73.9662,"America/New_York",131.216030828183,82.0100192676141,95.4,0.417,8.5,12.2,0.286,98.5,94,"PHILADELPHIA_76ERS","away",2018-03-19,1340.20755113456,3027.54715531333,3974.7667635937
"4727","201803190SAC",7625,92.6,0.557,9.2,16.2,0.228,114.5,92.6,0.489,12.4,17.4,0.045,97.2,4493,"2018-03-19 22:00:00+00:00","DETROIT_PISTONS","SACRAMENTO_KINGS",106,90,"SAC","Sacramento","California","SACRAMENTO_KINGS",2018,38.5667,-121.4683,"America/Los_Angeles",40.7774,-111.93,"America/Denver",852.053437150792,532.533398219245,92.6,0.489,12.4,17.4,0.045,97.2,90,"DETROIT_PISTONS","home",2018-03-19,1940.69168706026,4893.77203520247,6328.35230476661
"4728","201803190SAC",7625,92.6,0.557,9.2,16.2,0.228,114.5,92.6,0.489,12.4,17.4,0.045,97.2,1552,"2018-03-19 22:00:00+00:00","DETROIT_PISTONS","SACRAMENTO_KINGS",106,90,"SAC","Sacramento","California","DETROIT_PISTONS",2018,38.5667,-121.4683,"America/Los_Angeles",45.5371,-122.65,"America/Los_Angeles",781.164145679625,488.227591049766,92.6,0.557,9.2,16.2,0.228,114.5,106,"SACRAMENTO_KINGS","away",2018-03-19,2365.87896786596,5367.65061733686,7283.4001476948
"4729","201803190SAS",7624,92.3,0.426,15.6,5.1,0.162,81.3,92.3,0.451,13.3,24.4,0.183,96.4,1734,"2018-03-19 21:30:00+00:00","GOLDEN_STATE_WARRIORS","SAN_ANTONIO_SPURS",75,89,"SAS","San Antonio","Texas","GOLDEN_STATE_WARRIORS",2018,29.4658,-98.5254,"America/Chicago",33.5722,-112.0891,"America/Phoenix",1363.04828722822,851.905179517638,92.3,0.426,15.6,5.1,0.162,81.3,75,"SAN_ANTONIO_SPURS","away",2018-03-19,2406.87217576423,4954.17568627331,11543.2522434095
"4730","201803190SAS",7624,92.3,0.426,15.6,5.1,0.162,81.3,92.3,0.451,13.3,24.4,0.183,96.4,4672,"2018-03-19 21:30:00+00:00","GOLDEN_STATE_WARRIORS","SAN_ANTONIO_SPURS",75,89,"SAS","San Antonio","Texas","SAN_ANTONIO_SPURS",2018,29.4658,-98.5254,"America/Chicago",29.4658,-98.5254,"America/Chicago",0,0,92.3,0.451,13.3,24.4,0.183,96.4,89,"GOLDEN_STATE_WARRIORS","home",2018-03-19,0,967.264515529778,5590.4730864179
"4731","201803200BOS",7627,99.2,0.471,11.7,16.3,0.224,99.8,99.2,0.489,15.3,23.4,0.172,100.8,3650,"2018-03-20 20:00:00+00:00","OKLAHOMA_CITY_THUNDER","BOSTON_CELTICS",99,100,"BOS","Boston","Massachusetts","OKLAHOMA_CITY_THUNDER",2018,42.3188,-71.0846,"America/New_York",43.6532,-79.3832,"America/New_York",690.812850876923,431.758031798077,99.2,0.471,11.7,16.3,0.224,99.8,99,"BOSTON_CELTICS","away",2018-03-20,2486.20180937567,4910.13742471728,7298.13645223993
"4732","201803200BOS",7627,99.2,0.471,11.7,16.3,0.224,99.8,99.2,0.489,15.3,23.4,0.172,100.8,340,"2018-03-20 20:00:00+00:00","OKLAHOMA_CITY_THUNDER","BOSTON_CELTICS",99,100,"BOS","Boston","Massachusetts","BOSTON_CELTICS",2018,42.3188,-71.0846,"America/New_York",30.0687,-89.9288,"America/Chicago",2162.74763002713,1351.71726876696,99.2,0.489,15.3,23.4,0.172,100.8,100,"OKLAHOMA_CITY_THUNDER","home",2018-03-20,3014.47042403777,4809.19829604878,7181.60675541006
"4733","201803200MIN",7628,99.4,0.473,8.7,24.4,0.226,109.6,99.4,0.581,10.2,16.7,0.267,123.7,3138,"2018-03-20 20:00:00+00:00","LOS_ANGELES_CLIPPERS","MINNESOTA_TIMBERWOLVES",109,123,"MIN","Minneapolis","Minnesota","MINNESOTA_TIMBERWOLVES",2018,44.9635,-93.2678,"America/Chicago",44.9635,-93.2678,"America/Chicago",0,0,99.4,0.581,10.2,16.7,0.267,123.7,123,"LOS_ANGELES_CLIPPERS","home",2018-03-20,4015.64214682552,5515.59983042794,7101.94298104322
"4734","201803200MIN",7628,99.4,0.473,8.7,24.4,0.226,109.6,99.4,0.581,10.2,16.7,0.267,123.7,2292,"2018-03-20 20:00:00+00:00","LOS_ANGELES_CLIPPERS","MINNESOTA_TIMBERWOLVES",109,123,"MIN","Minneapolis","Minnesota","LOS_ANGELES_CLIPPERS",2018,44.9635,-93.2678,"America/Chicago",34.1139,-118.4068,"America/Los_Angeles",2455.56783225991,1534.72989516244,99.4,0.473,8.7,24.4,0.226,109.6,109,"MINNESOTA_TIMBERWOLVES","away",2018-03-20,4365.84128187182,9344.73206994642,9344.73206994642
"4735","201803200NOP",7629,94.1,0.533,7.8,19.6,0.1,111.6,94.1,0.582,8.4,22.5,0.099,122.2,3306,"2018-03-20 20:00:00+00:00","DALLAS_MAVERICKS","NEW_ORLEANS_PELICANS",105,115,"NOP","New Orleans","Louisiana","NEW_ORLEANS_PELICANS",2018,30.0687,-89.9288,"America/Chicago",30.0687,-89.9288,"America/Chicago",0,0,94.1,0.582,8.4,22.5,0.099,122.2,115,"DALLAS_MAVERICKS","home",2018-03-20,832.271587850043,1664.54317570009,7269.12318184465
"4736","201803200NOP",7629,94.1,0.533,7.8,19.6,0.1,111.6,94.1,0.582,8.4,22.5,0.099,122.2,1225,"2018-03-20 20:00:00+00:00","DALLAS_MAVERICKS","NEW_ORLEANS_PELICANS",105,115,"NOP","New Orleans","Louisiana","DALLAS_MAVERICKS",2018,30.0687,-89.9288,"America/Chicago",40.6501,-73.9496,"America/New_York",1861.32645949828,1163.32903718642,94.1,0.533,7.8,19.6,0.1,111.6,105,"NEW_ORLEANS_PELICANS","away",2018-03-20,2419.82613495357,5175.83132953879,5175.83132953879
"4737","201803200ORL",7626,93.3,0.545,16.8,14.6,0.117,99.7,93.3,0.461,11.5,20.4,0.033,92.2,4851,"2018-03-20 19:00:00+00:00","TORONTO_RAPTORS","ORLANDO_MAGIC",93,86,"ORL","Orlando","Florida","TORONTO_RAPTORS",2018,28.4772,-81.3369,"America/New_York",43.6532,-79.3832,"America/New_York",1696.46818293058,1060.29261433161,93.3,0.545,16.8,14.6,0.117,99.7,93,"ORLANDO_MAGIC","away",2018-03-20,1696.46818293058,3457.96641935784,4673.57992975024
"4738","201803200ORL",7626,93.3,0.545,16.8,14.6,0.117,99.7,93.3,0.461,11.5,20.4,0.033,92.2,3818,"2018-03-20 19:00:00+00:00","TORONTO_RAPTORS","ORLANDO_MAGIC",93,86,"ORL","Orlando","Florida","ORLANDO_MAGIC",2018,28.4772,-81.3369,"America/New_York",28.4772,-81.3369,"America/New_York",0,0,93.3,0.461,11.5,20.4,0.033,92.2,86,"TORONTO_RAPTORS","home",2018-03-20,0,3619.43126446773,5686.52820077581
"4739","201803200PHO",7631,99.9,0.521,7.1,24.5,0.144,115.1,99.9,0.417,16.1,24,0.144,88.1,1553,"2018-03-20 22:00:00+00:00","DETROIT_PISTONS","PHOENIX_SUNS",115,88,"PHO","Phoenix","Arizona","DETROIT_PISTONS",2018,33.5722,-112.0891,"America/Phoenix",38.5667,-121.4683,"America/Los_Angeles",1008.63882698381,630.39926686488,99.9,0.521,7.1,24.5,0.144,115.1,115,"PHOENIX_SUNS","away",2018-03-20,3374.51779484977,6376.28944432067,6531.20682387934
"4740","201803200PHO",7631,99.9,0.521,7.1,24.5,0.144,115.1,99.9,0.417,16.1,24,0.144,88.1,4157,"2018-03-20 22:00:00+00:00","DETROIT_PISTONS","PHOENIX_SUNS",115,88,"PHO","Phoenix","Arizona","PHOENIX_SUNS",2018,33.5722,-112.0891,"America/Phoenix",33.5722,-112.0891,"America/Phoenix",0,0,99.9,0.417,16.1,24,0.144,88.1,88,"DETROIT_PISTONS","home",2018-03-20,801.305236298056,4464.86866385598,7956.75164734851
"4741","201803200POR",7632,90.6,0.601,8.9,17.1,0.253,126.9,90.6,0.562,7.9,24.4,0.247,122.5,4324,"2018-03-20 22:30:00+00:00","HOUSTON_ROCKETS","PORTLAND_TRAIL_BLAZERS",115,111,"POR","Portland","Oregon","PORTLAND_TRAIL_BLAZERS",2018,45.5371,-122.65,"America/Los_Angeles",34.1139,-118.4068,"America/Los_Angeles",1320.3584705314,825.224044082125,90.6,0.562,7.9,24.4,0.247,122.5,111,"HOUSTON_ROCKETS","home",2018-03-20,2640.7169410628,2640.7169410628,3961.0754115942
"4742","201803200POR",7632,90.6,0.601,8.9,17.1,0.253,126.9,90.6,0.562,7.9,24.4,0.247,122.5,1930,"2018-03-20 22:30:00+00:00","HOUSTON_ROCKETS","PORTLAND_TRAIL_BLAZERS",115,111,"POR","Portland","Oregon","HOUSTON_ROCKETS",2018,45.5371,-122.65,"America/Los_Angeles",44.9635,-93.2678,"America/Chicago",2288.10353464124,1430.06470915077,90.6,0.601,8.9,17.1,0.253,126.9,115,"PORTLAND_TRAIL_BLAZERS","away",2018-03-20,4497.11380765407,4497.11380765407,9325.2361082159
"4743","201803200UTA",7630,101.4,0.452,11.3,22,0.149,97.6,101.4,0.404,13.8,22.6,0.247,92.7,158,"2018-03-20 21:00:00+00:00","ATLANTA_HAWKS","UTAH_JAZZ",99,94,"UTA","Salt Lake City","Utah","ATLANTA_HAWKS",2018,40.7774,-111.93,"America/Denver",43.0642,-87.9673,"America/Chicago",1991.93421208937,1244.95888255586,101.4,0.452,11.3,22,0.149,97.6,99,"UTAH_JAZZ","away",2018-03-20,3071.05553158139,3071.05553158139,5647.37276749939
"4744","201803200UTA",7630,101.4,0.452,11.3,22,0.149,97.6,101.4,0.404,13.8,22.6,0.247,92.7,5036,"2018-03-20 21:00:00+00:00","ATLANTA_HAWKS","UTAH_JAZZ",99,94,"UTA","Salt Lake City","Utah","UTAH_JAZZ",2018,40.7774,-111.93,"America/Denver",40.7774,-111.93,"America/Denver",0,0,101.4,0.404,13.8,22.6,0.247,92.7,94,"ATLANTA_HAWKS","home",2018-03-20,0,2312.24384661407,5674.36109501971
"4745","201803210BRK",7635,102.3,0.399,10.2,39,0.383,108.6,102.3,0.489,10.5,18.2,0.151,102.7,524,"2018-03-21 19:30:00+00:00","CHARLOTTE_HORNETS","BROOKLYN_NETS",111,105,"BRK","Brooklyn","New York","BROOKLYN_NETS",2018,40.6501,-73.9496,"America/New_York",40.6501,-73.9496,"America/New_York",0,0,102.3,0.489,10.5,18.2,0.151,102.7,105,"CHARLOTTE_HORNETS","home",2018-03-21,0,246.417751643042,4801.103407959
"4746","201803210BRK",7635,102.3,0.399,10.2,39,0.383,108.6,102.3,0.489,10.5,18.2,0.151,102.7,688,"2018-03-21 19:30:00+00:00","CHARLOTTE_HORNETS","BROOKLYN_NETS",111,105,"BRK","Brooklyn","New York","CHARLOTTE_HORNETS",2018,40.6501,-73.9496,"America/New_York",40.0077,-75.1339,"America/New_York",123.208875821521,77.0055473884507,102.3,0.399,10.2,39,0.383,108.6,111,"BROOKLYN_NETS","away",2018-03-21,254.424906649704,2125.65529223552,3150.75603113485
"4747","201803210CHI",7637,98.6,0.735,15.9,24.2,0.157,136.9,98.6,0.511,13.6,19.6,0.124,103.4,857,"2018-03-21 20:00:00+00:00","DENVER_NUGGETS","CHICAGO_BULLS",135,102,"CHI","Chicago","Illinois","CHICAGO_BULLS",2018,41.8373,-87.6862,"America/Chicago",40.7834,-73.9662,"America/New_York",1150.67515619624,719.171972622651,98.6,0.511,13.6,19.6,0.124,103.4,102,"DENVER_NUGGETS","home",2018-03-21,2301.35031239248,3850.6898593787,6141.41229572938
"4748","201803210CHI",7637,98.6,0.735,15.9,24.2,0.157,136.9,98.6,0.511,13.6,19.6,0.124,103.4,1390,"2018-03-21 20:00:00+00:00","DENVER_NUGGETS","CHICAGO_BULLS",135,102,"CHI","Chicago","Illinois","DENVER_NUGGETS",2018,41.8373,-87.6862,"America/Chicago",25.6908,-80.1653,"America/New_York",1923.30556731986,1202.06597957491,98.6,0.735,15.9,24.2,0.157,136.9,135,"CHICAGO_BULLS","away",2018-03-21,3329.26026935359,6095.44415651374,8511.62365106563
"4749","201803210CLE",7633,92.6,0.619,5.8,25.6,0.227,139.3,92.6,0.699,9.1,14.8,0.295,142.5,1039,"2018-03-21 19:00:00+00:00","TORONTO_RAPTORS","CLEVELAND_CAVALIERS",129,132,"CLE","Cleveland","Ohio","CLEVELAND_CAVALIERS",2018,41.4767,-81.6805,"America/New_York",41.4767,-81.6805,"America/New_York",0,0,92.6,0.699,9.1,14.8,0.295,142.5,132,"TORONTO_RAPTORS","home",2018-03-21,500.445925245787,4925.14824450067,8827.35513244934
